id_medico,especialidade_medica,sk_medico
3781,Neurologia,3372
4786,Neurologia,3373
3589,UTI,3374
1914,Ortopedia,3375
9784,UTI,3376
8925,Cardiologia,3377
4460,UTI,3378
8643,UTI,3379
1226,Cirurgia Geral,3380
8586,Oncologia,3381
1291,Cardiologia,3382
6858,Pediatria,3383
2935,Cirurgia Geral,3384
6580,Oncologia,3385
3396,Neurologia,3386
2993,Cardiologia,3387
9051,Pediatria,3388
6035,Cirurgia Geral,3389
1870,Pediatria,3390
4387,Cardiologia,3391
3894,Cirurgia Geral,3392
4797,Cirurgia Geral,3393
5635,Pediatria,3394
2094,Cirurgia Geral,3395
8643,Clínica Médica,3396
4598,Cirurgia Geral,3397
3147,UTI,3398
2913,Oncologia,3399
5595,Oncologia,3400
5096,Cirurgia Geral,3401
6306,Clínica Médica,3402
5794,Ortopedia,3403
3630,Cardiologia,3404
1802,Ortopedia,3405
3949,Cirurgia Geral,3406
6832,Pediatria,3407
4800,Neurologia,3408
6280,Cardiologia,3409
8284,Cardiologia,3410
2450,Cirurgia Geral,3411
7373,Pediatria,3412
9912,Oncologia,3413
9219,Ortopedia,3414
1602,Cirurgia Geral,3415
7785,Clínica Médica,3416
9040,Neurologia,3417
7299,UTI,3418
3258,Ortopedia,3419
3039,Cirurgia Geral,3420
7107,Ortopedia,3421
7491,UTI,3422
3412,Clínica Médica,3423
4069,UTI,3424
7721,Neurologia,3425
6046,Cirurgia Geral,3426
3277,UTI,3427
9867,Oncologia,3428
8202,Oncologia,3429
9406,Clínica Médica,3430
5542,Neurologia,3431
9375,Pediatria,3432
5072,UTI,3433
7376,Oncologia,3434
1576,Cardiologia,3435
9721,Ortopedia,3436
6645,Clínica Médica,3437
5694,Ortopedia,3438
3720,Cirurgia Geral,3439
5953,UTI,3440
1006,Clínica Médica,3441
2143,Oncologia,3442
4824,Oncologia,3443
2343,Cirurgia Geral,3444
7068,Neurologia,3445
8978,Clínica Médica,3446
4597,Oncologia,3447
7322,Neurologia,3448
6755,Cardiologia,3449
3423,Neurologia,3450
7126,Clínica Médica,3451
4690,UTI,3452
8209,Oncologia,3453
1471,Ortopedia,3454
9253,Pediatria,3455
1281,Cardiologia,3456
1747,Clínica Médica,3457
8836,Clínica Médica,3458
9205,Ortopedia,3459
9793,Ortopedia,3460
9295,UTI,3461
6610,Cardiologia,3462
7241,Clínica Médica,3463
1574,Cardiologia,3464
3638,UTI,3465
5671,Neurologia,3466
8416,Oncologia,3467
3856,Cardiologia,3468
6673,Clínica Médica,3469
3089,Pediatria,3470
7779,Ortopedia,3471
3499,UTI,3472
8226,Cardiologia,3473
9422,Cardiologia,3474
4390,Clínica Médica,3475
5753,Neurologia,3476
7968,Pediatria,3477
5956,UTI,3478
3061,Cardiologia,3479
6436,Cirurgia Geral,3480
4754,Oncologia,3481
2273,Cardiologia,3482
3156,UTI,3483
1712,Neurologia,3484
5798,UTI,3485
1532,UTI,3486
7381,UTI,3487
1711,Ortopedia,3488
3909,Oncologia,3489
9436,Cirurgia Geral,3490
4126,Neurologia,3491
3024,Ortopedia,3492
1765,Oncologia,3493
7421,Neurologia,3494
1725,Cardiologia,3495
2796,Pediatria,3496
4515,Oncologia,3497
3939,Cardiologia,3498
2365,Clínica Médica,3499
1230,Pediatria,3500
8487,Ortopedia,3501
7502,Neurologia,3502
8282,Clínica Médica,3503
5470,UTI,3504
7936,Oncologia,3505
5707,Neurologia,3506
6484,Clínica Médica,3507
9825,Cirurgia Geral,3508
6582,Neurologia,3509
6769,Ortopedia,3510
2801,Clínica Médica,3511
2363,Cardiologia,3512
7706,Oncologia,3513
8666,Ortopedia,3514
6213,UTI,3515
5828,Ortopedia,3516
5178,Cardiologia,3517
5829,Cirurgia Geral,3518
5910,Neurologia,3519
1743,Cardiologia,3520
8642,UTI,3521
1903,Neurologia,3522
9116,UTI,3523
2433,Pediatria,3524
8348,Pediatria,3525
6334,Clínica Médica,3526
4222,Neurologia,3527
9360,Neurologia,3528
1788,Clínica Médica,3529
5052,Cardiologia,3530
5875,Cirurgia Geral,3531
9407,Ortopedia,3532
4824,UTI,3533
8912,Oncologia,3534
6458,Pediatria,3535
7127,Cardiologia,3536
9641,Cirurgia Geral,3537
4316,Clínica Médica,3538
5006,Ortopedia,3539
2654,Pediatria,3540
3343,UTI,3541
7118,Pediatria,3542
2140,Oncologia,3543
2152,Cardiologia,3544
9967,Pediatria,3545
2635,Oncologia,3546
8184,Neurologia,3547
5591,Neurologia,3548
2296,Clínica Médica,3549
5860,Neurologia,3550
4807,Pediatria,3551
2347,Ortopedia,3552
1351,Cardiologia,3553
4838,Ortopedia,3554
3786,UTI,3555
7212,Clínica Médica,3556
3145,Clínica Médica,3557
2699,Clínica Médica,3558
2516,Neurologia,3559
4280,Oncologia,3560
4657,UTI,3561
8206,Ortopedia,3562
8282,Neurologia,3563
7536,Pediatria,3564
8291,Cardiologia,3565
5518,Pediatria,3566
9316,Ortopedia,3567
3048,UTI,3568
9086,Clínica Médica,3569
4479,Neurologia,3570
6486,Clínica Médica,3571
1966,Cirurgia Geral,3572
9657,Cirurgia Geral,3573
4301,Cardiologia,3574
2160,Cardiologia,3575
9849,Cardiologia,3576
6775,Cardiologia,3577
6330,Cirurgia Geral,3578
8058,Cardiologia,3579
2260,Cirurgia Geral,3580
3054,Oncologia,3581
1571,Cardiologia,3582
6378,Cardiologia,3583
6378,Pediatria,3584
8829,Pediatria,3585
7792,Oncologia,3586
4754,Cardiologia,3587
3237,Oncologia,3588
6355,Cirurgia Geral,3589
6775,UTI,3590
2209,Oncologia,3591
6722,Oncologia,3592
7951,Neurologia,3593
3887,Ortopedia,3594
7841,Oncologia,3595
4797,Ortopedia,3596
6309,Pediatria,3597
9427,Neurologia,3598
2318,Cardiologia,3599
6846,Oncologia,3600
7520,Ortopedia,3601
9183,Cirurgia Geral,3602
4176,Ortopedia,3603
7858,Ortopedia,3604
8820,Cardiologia,3605
7094,Ortopedia,3606
3700,Oncologia,3607
5724,Pediatria,3608
9198,Neurologia,3609
6811,Pediatria,3610
6222,Cardiologia,3611
2678,Oncologia,3612
3297,Neurologia,3613
4816,Neurologia,3614
4473,Oncologia,3615
6391,Ortopedia,3616
7999,UTI,3617
6822,Ortopedia,3618
7417,Oncologia,3619
7209,Cirurgia Geral,3620
8932,Neurologia,3621
7554,Neurologia,3622
6686,Cardiologia,3623
4677,UTI,3624
2111,UTI,3625
4623,Pediatria,3626
1820,Cirurgia Geral,3627
9537,Oncologia,3628
3706,Oncologia,3629
3081,Cirurgia Geral,3630
4517,Cirurgia Geral,3631
7816,Ortopedia,3632
7517,Pediatria,3633
3063,Neurologia,3634
4449,Pediatria,3635
8145,Cardiologia,3636
8200,Ortopedia,3637
5681,Neurologia,3638
7267,Pediatria,3639
7876,Cirurgia Geral,3640
2074,Cirurgia Geral,3641
7264,Ortopedia,3642
4790,Pediatria,3643
7112,Cardiologia,3644
5352,Neurologia,3645
9969,Cirurgia Geral,3646
3871,UTI,3647
3812,Pediatria,3648
3698,Clínica Médica,3649
1631,Oncologia,3650
9956,Clínica Médica,3651
4751,Neurologia,3652
7507,Cirurgia Geral,3653
5938,Oncologia,3654
4446,Cardiologia,3655
9406,Ortopedia,3656
9088,Pediatria,3657
1825,Neurologia,3658
5027,Ortopedia,3659
6082,Ortopedia,3660
9557,UTI,3661
6597,Neurologia,3662
6561,Cardiologia,3663
9987,Cardiologia,3664
1090,UTI,3665
8178,Cirurgia Geral,3666
3056,Ortopedia,3667
6563,Cardiologia,3668
6647,Neurologia,3669
8796,Cirurgia Geral,3670
8784,UTI,3671
6221,UTI,3672
2178,Neurologia,3673
3218,Ortopedia,3674
1782,Neurologia,3675
8553,Neurologia,3676
8779,Clínica Médica,3677
9867,Pediatria,3678
5788,UTI,3679
6724,Cardiologia,3680
8429,UTI,3681
8804,Pediatria,3682
5786,Neurologia,3683
3784,UTI,3684
1839,Ortopedia,3685
2525,Oncologia,3686
8016,Oncologia,3687
9693,Clínica Médica,3688
8007,Cirurgia Geral,3689
9212,Cirurgia Geral,3690
8373,Cirurgia Geral,3691
7970,Neurologia,3692
8886,UTI,3693
6880,Pediatria,3694
1733,Cirurgia Geral,3695
2968,UTI,3696
2168,Neurologia,3697
6499,Ortopedia,3698
2675,Neurologia,3699
9794,Cardiologia,3700
7340,Pediatria,3701
2375,Cirurgia Geral,3702
7075,Clínica Médica,3703
9072,Clínica Médica,3704
9608,Ortopedia,3705
3350,Cardiologia,3706
8356,Clínica Médica,3707
2339,Pediatria,3708
1741,UTI,3709
9907,Cirurgia Geral,3710
1519,Oncologia,3711
9333,Ortopedia,3712
8025,Clínica Médica,3713
5736,Ortopedia,3714
4119,Pediatria,3715
8411,Ortopedia,3716
7665,Cardiologia,3717
7412,Cirurgia Geral,3718
9679,Cirurgia Geral,3719
6266,Oncologia,3720
1913,Ortopedia,3721
1340,Clínica Médica,3722
6899,Pediatria,3723
8926,Pediatria,3724
6240,Neurologia,3725
8813,Pediatria,3726
7365,UTI,3727
4465,Clínica Médica,3728
3438,Ortopedia,3729
7565,Neurologia,3730
1716,Ortopedia,3731
9507,Pediatria,3732
7494,Oncologia,3733
1665,UTI,3734
2587,Neurologia,3735
5793,Clínica Médica,3736
3166,Pediatria,3737
6335,Pediatria,3738
8000,Pediatria,3739
4475,Neurologia,3740
7772,Oncologia,3741
1138,Clínica Médica,3742
6765,Neurologia,3743
8681,Neurologia,3744
1496,Neurologia,3745
8864,UTI,3746
7111,Cardiologia,3747
2848,UTI,3748
7078,Cirurgia Geral,3749
3473,Neurologia,3750
1340,UTI,3751
6033,UTI,3752
5975,Oncologia,3753
5523,Neurologia,3754
3083,UTI,3755
2399,Cardiologia,3756
7915,Neurologia,3757
8827,Neurologia,3758
8315,Clínica Médica,3759
2170,Neurologia,3760
8012,UTI,3761
8890,Pediatria,3762
7165,Cirurgia Geral,3763
7563,Pediatria,3764
6948,Neurologia,3765
6486,UTI,3766
8229,Neurologia,3767
7629,UTI,3768
4634,Pediatria,3769
8100,Ortopedia,3770
3169,Clínica Médica,3771
2186,Clínica Médica,3772
4363,Clínica Médica,3773
3662,UTI,3774
5405,Pediatria,3775
1102,Ortopedia,3776
6240,Ortopedia,3777
9745,Pediatria,3778
4712,Pediatria,3779
9062,Clínica Médica,3780
3125,Clínica Médica,3781
3740,Neurologia,3782
5519,Neurologia,3783
8564,Neurologia,3784
5291,UTI,3785
1468,Ortopedia,3786
1151,Ortopedia,3787
3487,Clínica Médica,3788
4589,Cirurgia Geral,3789
2064,Clínica Médica,3790
5919,Oncologia,3791
6466,UTI,3792
5738,Ortopedia,3793
1747,Neurologia,3794
4386,Ortopedia,3795
1863,Ortopedia,3796
6632,Clínica Médica,3797
3720,Clínica Médica,3798
2629,UTI,3799
8594,UTI,3800
3488,Cirurgia Geral,3801
5426,UTI,3802
4850,Cirurgia Geral,3803
9161,UTI,3804
1885,Clínica Médica,3805
6685,Neurologia,3806
1798,UTI,3807
2537,Neurologia,3808
3262,Pediatria,3809
4207,Pediatria,3810
1760,Ortopedia,3811
1793,Neurologia,3812
9531,Oncologia,3813
2954,Neurologia,3814
3729,Cirurgia Geral,3815
7211,Neurologia,3816
6360,UTI,3817
5556,Clínica Médica,3818
2220,Cirurgia Geral,3819
5081,Cardiologia,3820
3466,Ortopedia,3821
6853,Cardiologia,3822
2760,Clínica Médica,3823
5303,Cirurgia Geral,3824
2185,Cardiologia,3825
6515,Pediatria,3826
9869,Pediatria,3827
4090,Pediatria,3828
1460,Ortopedia,3829
7542,Ortopedia,3830
2179,Cirurgia Geral,3831
4507,Cirurgia Geral,3832
9403,Cardiologia,3833
3081,Clínica Médica,3834
8774,Oncologia,3835
5360,Cirurgia Geral,3836
6286,Pediatria,3837
8817,Ortopedia,3838
1202,Oncologia,3839
8683,Clínica Médica,3840
2649,Cirurgia Geral,3841
7248,Clínica Médica,3842
6422,UTI,3843
4472,Pediatria,3844
4431,Oncologia,3845
6548,Cirurgia Geral,3846
9792,Ortopedia,3847
5425,UTI,3848
9308,Oncologia,3849
3523,UTI,3850
6542,Cardiologia,3851
9894,Ortopedia,3852
7862,Oncologia,3853
6000,Cirurgia Geral,3854
7135,Ortopedia,3855
4574,Ortopedia,3856
6940,Oncologia,3857
8477,Neurologia,3858
1570,Cirurgia Geral,3859
8095,Neurologia,3860
6132,Cirurgia Geral,3861
7476,Pediatria,3862
4687,Cardiologia,3863
9651,Clínica Médica,3864
7324,Cardiologia,3865
1999,Oncologia,3866
6913,Oncologia,3867
6091,Ortopedia,3868
5481,Clínica Médica,3869
7945,Ortopedia,3870
5685,Cardiologia,3871
4017,Cardiologia,3872
2942,Ortopedia,3873
2253,Cardiologia,3874
1353,Cirurgia Geral,3875
5291,Pediatria,3876
1441,Clínica Médica,3877
8466,Ortopedia,3878
1828,UTI,3879
4663,Clínica Médica,3880
9706,Cirurgia Geral,3881
2463,Cirurgia Geral,3882
6019,Pediatria,3883
2483,Cardiologia,3884
3882,Cardiologia,3885
8337,Oncologia,3886
6319,Cirurgia Geral,3887
6203,Neurologia,3888
9235,UTI,3889
5302,Cirurgia Geral,3890
2044,Cirurgia Geral,3891
9773,UTI,3892
9051,UTI,3893
1356,Oncologia,3894
5428,Neurologia,3895
4138,Oncologia,3896
3651,Cirurgia Geral,3897
6039,UTI,3898
8064,Pediatria,3899
2708,Neurologia,3900
7602,Cirurgia Geral,3901
1946,Cirurgia Geral,3902
1959,Cirurgia Geral,3903
2193,Oncologia,3904
6930,Neurologia,3905
3370,Neurologia,3906
7185,Oncologia,3907
8564,Pediatria,3908
6209,Cirurgia Geral,3909
7465,Clínica Médica,3910
9722,UTI,3911
7056,Ortopedia,3912
9084,UTI,3913
7667,UTI,3914
6841,Clínica Médica,3915
7393,Neurologia,3916
2822,Clínica Médica,3917
7441,Neurologia,3918
5542,Ortopedia,3919
1127,Oncologia,3920
7218,Neurologia,3921
7674,Neurologia,3922
7371,Clínica Médica,3923
2435,Cirurgia Geral,3924
5343,UTI,3925
6615,Ortopedia,3926
2053,Neurologia,3927
9000,Clínica Médica,3928
2760,Cirurgia Geral,3929
2589,Oncologia,3930
6819,UTI,3931
5198,UTI,3932
5184,Neurologia,3933
4155,Neurologia,3934
3626,Oncologia,3935
6474,Pediatria,3936
4581,Cirurgia Geral,3937
9226,Oncologia,3938
5004,Cirurgia Geral,3939
7406,Pediatria,3940
5175,Oncologia,3941
2243,Ortopedia,3942
3606,Cirurgia Geral,3943
2123,UTI,3944
5844,UTI,3945
9360,Pediatria,3946
2264,Cardiologia,3947
7218,Cirurgia Geral,3948
3629,Cardiologia,3949
9192,UTI,3950
8057,Pediatria,3951
9241,Cardiologia,3952
8606,Cardiologia,3953
3983,Oncologia,3954
3696,Clínica Médica,3955
4481,Cirurgia Geral,3956
3067,Cardiologia,3957
8395,Oncologia,3958
5612,Cirurgia Geral,3959
7036,Neurologia,3960
8361,Ortopedia,3961
5934,Ortopedia,3962
3708,Cardiologia,3963
9237,Clínica Médica,3964
7083,Pediatria,3965
1623,Cardiologia,3966
9846,Pediatria,3967
9651,UTI,3968
8132,Clínica Médica,3969
1148,Pediatria,3970
4229,Pediatria,3971
3746,Cardiologia,3972
5235,Neurologia,3973
3997,Ortopedia,3974
9393,Ortopedia,3975
9374,Cirurgia Geral,3976
4198,Neurologia,3977
6180,Ortopedia,3978
7247,Pediatria,3979
9557,Cirurgia Geral,3980
9366,Pediatria,3981
3798,Clínica Médica,3982
6190,Cirurgia Geral,3983
5785,Ortopedia,3984
7276,UTI,3985
5513,Ortopedia,3986
2941,UTI,3987
3177,Cardiologia,3988
5689,Cardiologia,3989
4363,Cirurgia Geral,3990
5566,Ortopedia,3991
4603,Cardiologia,3992
9516,Neurologia,3993
3209,Neurologia,3994
7596,Pediatria,3995
4150,Clínica Médica,3996
9269,Cirurgia Geral,3997
2050,Pediatria,3998
3127,Neurologia,3999
2818,Oncologia,4000
4376,Ortopedia,4001
9240,UTI,4002
7048,Cardiologia,4003
9507,Clínica Médica,4004
2873,Oncologia,4005
6922,UTI,4006
4601,Oncologia,4007
6808,Ortopedia,4008
4296,Oncologia,4009
5063,Oncologia,4010
2144,Clínica Médica,4011
3237,Clínica Médica,4012
2812,Clínica Médica,4013
5358,Clínica Médica,4014
9010,Cirurgia Geral,4015
3769,Cirurgia Geral,4016
1509,Cardiologia,4017
3719,Clínica Médica,4018
3270,Cirurgia Geral,4019
8129,Oncologia,4020
8344,Cirurgia Geral,4021
2838,Clínica Médica,4022
8568,Neurologia,4023
9461,Clínica Médica,4024
2001,Neurologia,4025
6605,Cirurgia Geral,4026
8889,Cirurgia Geral,4027
1853,Cirurgia Geral,4028
6516,Clínica Médica,4029
7514,UTI,4030
8350,Cardiologia,4031
7493,Cardiologia,4032
8295,Clínica Médica,4033
9229,UTI,4034
1197,Cardiologia,4035
7979,Cirurgia Geral,4036
5515,Neurologia,4037
4070,Cirurgia Geral,4038
3727,Neurologia,4039
3784,Neurologia,4040
2373,Cardiologia,4041
1093,Neurologia,4042
1467,Cardiologia,4043
3090,Ortopedia,4044
1805,Cirurgia Geral,4045
1695,Neurologia,4046
4825,Cirurgia Geral,4047
5440,Ortopedia,4048
9976,Cirurgia Geral,4049
5860,Cardiologia,4050
2127,Cirurgia Geral,4051
9595,Oncologia,4052
2882,Ortopedia,4053
1420,Cardiologia,4054
5873,UTI,4055
4884,Pediatria,4056
7956,UTI,4057
9556,Neurologia,4058
5678,Pediatria,4059
1438,Cardiologia,4060
5957,Clínica Médica,4061
6668,Ortopedia,4062
1685,Cirurgia Geral,4063
9362,Neurologia,4064
6497,Pediatria,4065
5929,Clínica Médica,4066
8076,Cirurgia Geral,4067
3815,Cirurgia Geral,4068
8452,Clínica Médica,4069
2743,Neurologia,4070
2776,Oncologia,4071
8303,Oncologia,4072
7251,Cirurgia Geral,4073
6398,Ortopedia,4074
7962,UTI,4075
6876,Neurologia,4076
7226,UTI,4077
4729,Clínica Médica,4078
3450,Cirurgia Geral,4079
8544,Cirurgia Geral,4080
8233,Oncologia,4081
8669,UTI,4082
6177,Neurologia,4083
7818,UTI,4084
3055,Ortopedia,4085
2028,Pediatria,4086
9344,Clínica Médica,4087
2312,Neurologia,4088
2577,Clínica Médica,4089
7951,Oncologia,4090
8837,Cardiologia,4091
8357,UTI,4092
3829,Oncologia,4093
9412,Neurologia,4094
3545,UTI,4095
5819,Ortopedia,4096
9841,Cardiologia,4097
9492,UTI,4098
2499,Pediatria,4099
2887,Ortopedia,4100
6159,Ortopedia,4101
5511,Cirurgia Geral,4102
8401,Clínica Médica,4103
4854,Oncologia,4104
4808,Neurologia,4105
2810,Neurologia,4106
8529,Cirurgia Geral,4107
5538,Clínica Médica,4108
5891,Oncologia,4109
1530,Clínica Médica,4110
6311,Cirurgia Geral,4111
6462,Ortopedia,4112
7171,Pediatria,4113
6271,Clínica Médica,4114
6847,Pediatria,4115
4865,Clínica Médica,4116
7510,UTI,4117
3744,Pediatria,4118
5099,Cardiologia,4119
6369,Ortopedia,4120
1830,Clínica Médica,4121
3961,UTI,4122
1339,Cirurgia Geral,4123
8317,Cardiologia,4124
9813,Cirurgia Geral,4125
6948,Oncologia,4126
6050,Oncologia,4127
2517,Cardiologia,4128
5202,Oncologia,4129
1258,Cardiologia,4130
4254,Cirurgia Geral,4131
7263,Pediatria,4132
9471,Oncologia,4133
8234,Ortopedia,4134
6200,Oncologia,4135
8430,Cirurgia Geral,4136
1087,Clínica Médica,4137
4650,Oncologia,4138
6011,Ortopedia,4139
4373,Neurologia,4140
1734,Clínica Médica,4141
9023,UTI,4142
1256,Neurologia,4143
7806,Cirurgia Geral,4144
9576,UTI,4145
5026,Cardiologia,4146
8300,Oncologia,4147
5346,Pediatria,4148
3647,Oncologia,4149
6894,Clínica Médica,4150
8423,Cirurgia Geral,4151
5852,Neurologia,4152
4141,Oncologia,4153
3801,UTI,4154
3752,UTI,4155
1632,Pediatria,4156
9350,UTI,4157
4202,Cirurgia Geral,4158
8957,Ortopedia,4159
4989,Clínica Médica,4160
2814,Cirurgia Geral,4161
6070,Clínica Médica,4162
3314,Cardiologia,4163
3175,UTI,4164
9399,Oncologia,4165
4500,Neurologia,4166
9257,Pediatria,4167
3760,UTI,4168
3063,Ortopedia,4169
3358,Neurologia,4170
3360,Cirurgia Geral,4171
2226,Oncologia,4172
7928,Pediatria,4173
2060,Cardiologia,4174
1277,Ortopedia,4175
2148,Pediatria,4176
8617,Oncologia,4177
1429,Pediatria,4178
8299,Clínica Médica,4179
1518,Oncologia,4180
9640,Neurologia,4181
6683,Clínica Médica,4182
3225,Cardiologia,4183
5365,Neurologia,4184
7141,Ortopedia,4185
6774,Pediatria,4186
5269,Pediatria,4187
6359,Neurologia,4188
2526,Oncologia,4189
7824,Clínica Médica,4190
8563,Clínica Médica,4191
5136,Neurologia,4192
5392,UTI,4193
6921,Cirurgia Geral,4194
1930,Pediatria,4195
9918,Neurologia,4196
2143,Cardiologia,4197
9459,UTI,4198
8517,UTI,4199
6548,UTI,4200
7142,Cirurgia Geral,4201
5829,Oncologia,4202
3374,Oncologia,4203
5289,Ortopedia,4204
9609,Pediatria,4205
9371,UTI,4206
4327,UTI,4207
5156,Pediatria,4208
2802,UTI,4209
3813,Clínica Médica,4210
8178,Ortopedia,4211
7319,Cardiologia,4212
6534,Pediatria,4213
8727,Cirurgia Geral,4214
6286,Ortopedia,4215
7725,Neurologia,4216
2623,Cirurgia Geral,4217
1302,Clínica Médica,4218
5948,Oncologia,4219
6639,Oncologia,4220
2813,Neurologia,4221
4423,Ortopedia,4222
9324,Clínica Médica,4223
9929,Cardiologia,4224
1448,Oncologia,4225
7737,Pediatria,4226
7239,Ortopedia,4227
2793,Pediatria,4228
2154,Cirurgia Geral,4229
3796,Cirurgia Geral,4230
7392,Clínica Médica,4231
7269,Pediatria,4232
5670,Pediatria,4233
6261,Oncologia,4234
1655,Oncologia,4235
3222,UTI,4236
6485,UTI,4237
5603,Oncologia,4238
9574,Neurologia,4239
2126,Pediatria,4240
6030,Neurologia,4241
4918,Cardiologia,4242
6185,Ortopedia,4243
9515,Neurologia,4244
2368,Clínica Médica,4245
1345,Clínica Médica,4246
7729,UTI,4247
7779,UTI,4248
9265,Pediatria,4249
3839,Cardiologia,4250
2601,Ortopedia,4251
6447,Pediatria,4252
3987,Ortopedia,4253
4214,Oncologia,4254
1121,Ortopedia,4255
1552,Neurologia,4256
7090,Cirurgia Geral,4257
4605,Pediatria,4258
5336,Pediatria,4259
1233,Pediatria,4260
7717,Pediatria,4261
1613,Oncologia,4262
8358,Cirurgia Geral,4263
2601,Cirurgia Geral,4264
9942,Oncologia,4265
1639,Cardiologia,4266
3513,Clínica Médica,4267
9013,UTI,4268
6164,Cardiologia,4269
8942,Cardiologia,4270
8651,Cirurgia Geral,4271
2795,Cardiologia,4272
4804,Ortopedia,4273
4295,Pediatria,4274
3572,Oncologia,4275
3783,Ortopedia,4276
1040,UTI,4277
9018,Oncologia,4278
8594,Cardiologia,4279
6749,Cirurgia Geral,4280
9150,Clínica Médica,4281
2877,Cardiologia,4282
8395,Clínica Médica,4283
6535,Oncologia,4284
2070,Pediatria,4285
2309,Oncologia,4286
3529,UTI,4287
8155,Cardiologia,4288
4776,Neurologia,4289
2016,Cirurgia Geral,4290
7789,Pediatria,4291
3688,UTI,4292
3222,Oncologia,4293
6946,Cardiologia,4294
1643,Pediatria,4295
3368,Clínica Médica,4296
7623,Clínica Médica,4297
3876,Clínica Médica,4298
4060,Cirurgia Geral,4299
2764,Cardiologia,4300
1783,Pediatria,4301
1156,Pediatria,4302
4654,Cardiologia,4303
8465,Oncologia,4304
7883,Clínica Médica,4305
9495,Ortopedia,4306
8196,UTI,4307
8291,UTI,4308
6164,Clínica Médica,4309
3139,Clínica Médica,4310
5747,Cardiologia,4311
5385,Clínica Médica,4312
6546,Ortopedia,4313
3214,Pediatria,4314
5381,Cardiologia,4315
5640,Cirurgia Geral,4316
6943,Cardiologia,4317
6460,Ortopedia,4318
5218,Cirurgia Geral,4319
6252,UTI,4320
1329,Oncologia,4321
4484,Clínica Médica,4322
4758,Cirurgia Geral,4323
6312,Neurologia,4324
9886,Neurologia,4325
5965,Clínica Médica,4326
5141,Cirurgia Geral,4327
6336,Cirurgia Geral,4328
4758,Ortopedia,4329
6924,Oncologia,4330
7075,Oncologia,4331
4571,Oncologia,4332
5740,Clínica Médica,4333
7875,Pediatria,4334
1072,Cardiologia,4335
2095,Cardiologia,4336
3092,Clínica Médica,4337
6726,Oncologia,4338
1958,Pediatria,4339
9873,Cirurgia Geral,4340
2175,Cirurgia Geral,4341
6659,Neurologia,4342
1463,Pediatria,4343
9812,Cirurgia Geral,4344
1458,Cardiologia,4345
8769,Ortopedia,4346
1888,UTI,4347
1965,Cirurgia Geral,4348
8051,Oncologia,4349
3008,Ortopedia,4350
4484,Ortopedia,4351
9254,Cirurgia Geral,4352
1355,Cirurgia Geral,4353
9032,Cirurgia Geral,4354
9939,Ortopedia,4355
6437,Cirurgia Geral,4356
4261,Neurologia,4357
2128,Neurologia,4358
9147,Cirurgia Geral,4359
3390,Cirurgia Geral,4360
1571,Neurologia,4361
8418,Clínica Médica,4362
3405,Pediatria,4363
4883,UTI,4364
5198,Clínica Médica,4365
7798,Cardiologia,4366
4551,Clínica Médica,4367
9898,UTI,4368
2352,Oncologia,4369
7980,Pediatria,4370
4115,Pediatria,4371
8364,Ortopedia,4372
1166,Cardiologia,4373
7790,Cirurgia Geral,4374
8917,UTI,4375
5146,UTI,4376
1726,Clínica Médica,4377
1695,Oncologia,4378
3422,UTI,4379
3552,Cardiologia,4380
9683,Neurologia,4381
1641,UTI,4382
4698,Cardiologia,4383
8946,Cirurgia Geral,4384
3570,Oncologia,4385
1479,Clínica Médica,4386
4117,Pediatria,4387
4615,Oncologia,4388
2914,Neurologia,4389
6357,Neurologia,4390
7602,Neurologia,4391
2606,Clínica Médica,4392
2972,Clínica Médica,4393
1526,Clínica Médica,4394
8490,UTI,4395
3160,UTI,4396
2150,Cirurgia Geral,4397
8650,Neurologia,4398
9866,Clínica Médica,4399
3511,Ortopedia,4400
3300,Cardiologia,4401
1894,Cardiologia,4402
4311,Pediatria,4403
6101,UTI,4404
2553,Neurologia,4405
9937,Clínica Médica,4406
1339,Oncologia,4407
4208,Neurologia,4408
8812,Pediatria,4409
2311,UTI,4410
1531,Pediatria,4411
9053,Oncologia,4412
1151,UTI,4413
4326,Pediatria,4414
9658,Cirurgia Geral,4415
6301,Pediatria,4416
8252,Cardiologia,4417
7138,Cirurgia Geral,4418
1669,Pediatria,4419
6671,UTI,4420
7666,Neurologia,4421
9389,Ortopedia,4422
2218,Cardiologia,4423
3442,Cirurgia Geral,4424
1589,Cardiologia,4425
4196,Cirurgia Geral,4426
8237,Neurologia,4427
7077,Cardiologia,4428
6265,Ortopedia,4429
1073,UTI,4430
9981,Neurologia,4431
2468,Cardiologia,4432
2485,Clínica Médica,4433
6063,Neurologia,4434
1535,Pediatria,4435
4483,Ortopedia,4436
1759,Oncologia,4437
5388,Ortopedia,4438
2422,UTI,4439
6650,Oncologia,4440
3164,Oncologia,4441
9879,Pediatria,4442
5869,Cirurgia Geral,4443
8095,Cardiologia,4444
1458,Pediatria,4445
3769,Pediatria,4446
3202,UTI,4447
6369,Neurologia,4448
9743,Cirurgia Geral,4449
9728,Pediatria,4450
1625,Cirurgia Geral,4451
6114,Cirurgia Geral,4452
7568,Pediatria,4453
1644,Clínica Médica,4454
3649,Ortopedia,4455
6523,Cardiologia,4456
7241,Oncologia,4457
9328,Ortopedia,4458
2951,Cirurgia Geral,4459
9070,Clínica Médica,4460
2147,UTI,4461
5276,UTI,4462
9272,Pediatria,4463
7387,Cardiologia,4464
